SubjCode,OnEvent,ISI
P508,NH7+,34
P508,NH7+,33
P508,SH7+,34
P508,NF7+,34
P508,SF7+,33
P508,NF7+,34
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,SH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,34
P508,SF7+,34
P508,SH7+,33
P508,NH7+,34
P508,NH7+,34
P508,SF7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,34
P508,SF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,34
P508,NF7+,34
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,SF7+,34
P508,NH7+,33
P508,NH7+,33
P508,NH7+,33
P508,SH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,34
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,SF7+,33
P508,SH7+,34
P508,NH7+,33
P508,SF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,SF7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,SH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,34
P508,SH7+,33
P508,NF7+,33
P508,SF7+,34
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,SF7+,34
P508,SH7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,34
P508,SF7+,33
P508,SH7+,33
P508,NF7+,34
P508,SF7+,33
P508,SH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,34
P508,SH7+,33
P508,NF7+,34
P508,SF7+,33
P508,NF7+,33
P508,SH7+,33
P508,SH7+,33
P508,NH7+,34
P508,SF7+,34
P508,SH7+,34
P508,SH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,34
P508,SF7+,33
P508,SH7+,33
P508,SF7+,34
P508,SF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,34
P508,NF7+,33
P508,SF7+,34
P508,SH7+,34
P508,NH7+,33
P508,NH7+,34
P508,NF7+,34
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,SH7+,34
P508,NH7+,34
P508,NF7+,34
P508,SH7+,33
P508,SF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NF7+,34
P508,NH7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,NF7+,34
P508,SH7+,33
P508,NF7+,34
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,SH7+,33
P508,SF7+,33
P508,SH7+,34
P508,SH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,SH7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,34
P508,SF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH7+,33
P508,SH7+,33
P508,SF7+,34
P508,NF7+,34
P508,SH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,34
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,34
P508,NF7+,34
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,SH7+,34
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,33
P508,SH7+,33
P508,NF7+,33
P508,SH7+,34
P508,NF7+,34
P508,SH7+,34
P508,NF7+,34
P508,NF7+,34
P508,NF7+,34
P508,SH7+,34
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,SH7+,33
P508,NF7+,33
P508,NF7+,34
P508,SF7+,33
P508,SF7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,34
P508,NH7+,34
P508,NH7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,34
P508,NH7+,34
P508,NF7+,34
P508,NF7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,34
P508,NF7+,34
P508,NF7+,33
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,34
P508,NH7+,34
P508,NH7+,33
P508,SH7+,34
P508,NH7+,34
P508,NF7+,34
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,NF7+,34
P508,SH7+,33
P508,NF7+,33
P508,NH7+,34
P508,SF7+,34
P508,NF7+,34
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,34
P508,NF7+,34
P508,NH7+,34
P508,NH7+,33
P508,SH7+,34
P508,NF7+,33
P508,SF7+,34
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,SH7+,34
P508,NH7+,33
P508,NH7+,33
P508,SF7+,34
P508,NF7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,34
P508,NF7+,34
P508,NH7+,33
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,SH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,SH7+,33
P508,NF7+,34
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NH7+,33
P508,SH7+,34
P508,SF7+,34
P508,NH7+,33
P508,SF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,34
P508,NH7+,33
P508,SF7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,34
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,34
P508,NF7+,33
P508,NF7+,34
P508,NF7+,34
P508,NF7+,33
P508,SH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SH7+,34
P508,SH7+,33
P508,NH7+,33
P508,SF7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,34
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,33
P508,SH7+,33
P508,NH7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,34
P508,SF7+,34
P508,NH7+,33
P508,SH7+,33
P508,NH7+,34
P508,SF7+,33
P508,SH7+,34
P508,SH7+,33
P508,NH7+,34
P508,NF7+,34
P508,SH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,SH7+,34
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NH7+,34
P508,NF7+,34
P508,NF7+,34
P508,SH7+,33
P508,SH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,34
P508,NH7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SH7+,33
P508,SH7+,33
P508,SH7+,34
P508,NH7+,33
P508,NF7+,33
P508,SH7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,NF7+,34
P508,NH7+,34
P508,SH7+,33
P508,NH7+,33
P508,SF7+,34
P508,NH7+,34
P508,NH7+,34
P508,SF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NH7+,33
P508,NH7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SH7+,33
P508,NH7+,34
P508,SF7+,34
P508,SH7+,34
P508,NH7+,34
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,SF7+,34
P508,SH7+,34
P508,SH7+,33
P508,NH7+,33
P508,NH7+,33
P508,SF7+,33
P508,SH7+,33
P508,NH7+,34
P508,SH7+,34
P508,NF7+,34
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,NH7+,33
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NH7+,34
P508,NH7+,34
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,34
P508,SH7+,34
P508,SH7+,33
P508,NF7+,33
P508,NF7+,33
P508,SH7+,33
P508,NH7+,33
P508,SF7+,33
P508,NH7+,34
P508,SF7+,33
P508,NH7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,34
P508,SF7+,33
P508,SF7+,34
P508,SH7+,34
P508,NH7+,33
P508,NH7+,34
P508,SH7+,33
P508,SH7+,34
P508,SH7+,34
P508,SH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF7+,33
P508,SF7+,34
P508,SF7+,33
P508,NF7+,34
P508,NH7+,33
P508,NF7+,33
P508,NF7+,33
P508,NH2+,216
P508,NH7+,34
P508,NH2+,216
P508,SF7+,33
P508,NH2+,217
P508,NH7+,34
P508,NH7+,33
P508,NH2+,217
P508,SF2+,217
P508,SF2+,216
P508,NH7+,33
P508,NH2+,217
P508,NF2+,217
P508,NF7+,34
P508,SH2+,216
P508,NF7+,33
P508,SH2+,216
P508,NF2+,217
P508,NF2+,217
P508,SF7+,33
P508,SF7+,33
P508,NH7+,33
P508,SH7+,33
P508,SH2+,216
P508,SH2+,216
P508,SF7+,33
P508,SH7+,34
P508,SF2+,216
P508,NF7+,33
P508,SH2+,216
P508,NH7+,33
P508,SH7+,33
P508,NF2+,216
P508,NH2+,216
P508,SH7+,33
P508,NH7+,34
P508,NH7+,34
P508,NH2+,217
P508,NH2+,216
P508,NH7+,33
P508,NF2+,217
P508,SF7+,33
P508,SH7+,33
P508,NF2+,217
P508,SH2+,217
P508,SH7+,33
P508,SF2+,217
P508,NH2+,217
P508,SF7+,34
P508,SH7+,33
P508,NH2+,216
P508,NH7+,34
P508,SH7+,33
P508,SH7+,33
P508,SF7+,34
P508,NF7+,34
P508,SH2+,216
P508,SH7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF2+,216
P508,SF7+,33
P508,SF2+,217
P508,NF2+,217
P508,SF2+,217
P508,SF2+,216
P508,SH2+,217
P508,NF7+,32
P508,SH2+,217
P508,SF2+,217
P508,NF2+,217
P508,NF2+,217
P508,NF7+,33
P508,NF2+,217
P508,NH7+,33
P508,SF2+,216
P508,SF2+,217
P508,SH7+,34
P508,NH2+,217
P508,NF7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF2+,217
P508,NF2+,217
P508,NH7+,34
P508,NF7+,33
P508,NF7+,33
P508,NH2+,217
P508,NH2+,216
P508,NF7+,33
P508,SH2+,217
P508,SH7+,33
P508,NH2+,217
P508,NH2+,216
P508,SH7+,33
P508,NH2+,216
P508,SH7+,33
P508,SH7+,33
P508,SH2+,216
P508,SH7+,33
P508,SF7+,33
P508,NH2+,216
P508,SH2+,216
P508,SH7+,34
P508,SH2+,216
P508,NH2+,217
P508,NF2+,217
P508,NF7+,34
P508,SH7+,34
P508,NH7+,33
P508,SH2+,216
P508,SH7+,33
P508,SF7+,33
P508,SH7+,33
P508,NH2+,216
P508,NF7+,34
P508,NF7+,33
P508,SH2+,217
P508,NF2+,217
P508,SH2+,217
P508,NH7+,34
P508,NF2+,216
P508,SF7+,33
P508,SF2+,216
P508,NF2+,216
P508,NF2+,217
P508,SH7+,34
P508,NH2+,217
P508,SH2+,217
P508,NH7+,34
P508,NH7+,33
P508,NF7+,33
P508,SF2+,216
P508,SH7+,34
P508,NF7+,34
P508,NF2+,217
P508,NF7+,34
P508,SF2+,216
P508,SF7+,33
P508,SH2+,217
P508,SH2+,217
P508,NH2+,216
P508,SF7+,34
P508,SF2+,217
P508,NH2+,216
P508,SF2+,216
P508,NH7+,34
P508,NF7+,33
P508,SF7+,33
P508,SF2+,217
P508,NH7+,33
P508,SF7+,33
P508,NF2+,217
P508,NH2+,217
P508,SH2+,217
P508,SF2+,217
P508,SH7+,34
P508,NH7+,34
P508,NF7+,33
P508,SF7+,33
P508,NF2+,217
P508,NF2+,217
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SF7+,33
P508,SH7+,33
P508,NH7+,33
P508,SF2+,217
P508,NF7+,34
P508,NH7+,33
P508,NH7+,34
P508,NH7+,33
P508,SH7+,33
P508,SF2+,217
P508,SF2+,217
P508,SH7+,33
P508,SF7+,34
P508,NF7+,34
P508,SF7+,33
P508,SF2+,217
P508,SH2+,216
P508,NH7+,33
P508,NF2+,217
P508,SF2+,217
P508,SF7+,33
P508,SH7+,33
P508,NH2+,217
P508,SH2+,217
P508,NH7+,33
P508,NF2+,217
P508,SH2+,217
P508,SH2+,217
P508,NH2+,217
P508,NF7+,34
P508,SF2+,216
P508,NF2+,216
P508,NH7+,34
P508,SH7+,33
P508,SH7+,34
P508,NH7+,33
P508,NH2+,217
P508,SH2+,217
P508,NH7+,34
P508,SF2+,217
P508,NH2+,216
P508,SF2+,216
P508,NH2+,216
P508,NH2+,217
P508,SF7+,33
P508,NH7+,34
P508,NH7+,33
P508,SF7+,33
P508,NF7+,34
P508,SH7+,34
P508,NF2+,217
P508,NH7+,33
P508,NH7+,34
P508,SH2+,217
P508,SH2+,217
P508,NF2+,216
P508,SF2+,216
P508,NF2+,216
P508,SF2+,217
P508,NF7+,33
P508,SF2+,216
P508,NH2+,217
P508,SF2+,217
P508,SF7+,33
P508,SF7+,34
P508,NF7+,33
P508,NH2+,217
P508,NF7+,33
P508,SF7+,33
P508,NF2+,217
P508,NF2+,216
P508,NH7+,33
P508,NH2+,217
P508,SF2+,217
P508,NH2+,217
P508,SH2+,217
P508,NH7+,34
P508,SF7+,33
P508,SF7+,34
P508,NH2+,216
P508,NH7+,33
P508,SH2+,217
P508,SF7+,34
P508,NH2+,217
P508,NH7+,34
P508,SH2+,216
P508,SH2+,217
P508,NH2+,217
P508,SH7+,34
P508,NH7+,33
P508,SF7+,34
P508,SH2+,217
P508,SH7+,33
P508,NF7+,33
P508,NH7+,33
P508,NF2+,217
P508,NH2+,217
P508,NH2+,216
P508,SF7+,33
P508,SH2+,217
P508,NH7+,34
P508,NF7+,33
P508,SF7+,34
P508,SF7+,33
P508,SF2+,216
P508,SF2+,217
P508,NF2+,216
P508,SF7+,33
P508,NH2+,217
P508,SF2+,217
P508,SH7+,34
P508,NF2+,216
P508,NF2+,216
P508,NF2+,216
P508,NF2+,217
P508,SH7+,34
P508,NF2+,217
P508,SF2+,216
P508,SH2+,216
P508,SH7+,34
P508,NF7+,33
P508,SF2+,217
P508,SH2+,217
P508,SF2+,217
P508,NF2+,216
P508,NF7+,34
P508,NF2+,217
P508,SH2+,217
P508,SH2+,216
P508,SH7+,33
P508,NF2+,217
P508,SF7+,33
P508,SH7+,33
P508,SF7+,33
P508,SF2+,216
P508,SH2+,217
P508,SF2+,216
P508,SH7+,33
P508,NH7+,33
P508,SH7+,33
P508,SH2+,217
P508,SH7+,33
P508,NF7+,33
P508,NF7+,34
P508,NH2+,217
P508,NF7+,34
P508,NF2+,216
P508,SF7+,34
P508,NF2+,217
P508,NF7+,33
P508,NF7+,34
P508,SH2+,217
P508,SF7+,33
P508,NF7+,34
P508,SH2+,216
P508,NF7+,33
P508,SF2+,216
P508,SF2+,216
P508,NH2+,217
P508,SF7+,34
P508,NH2+,217
P508,SH7+,33
P508,NH2+,217
P508,NH7+,33
P508,SH2+,217
P508,SH2+,217
P508,SF7+,33
P508,NH2+,217
P508,SF7+,33
P508,SH2+,216
P508,NF7+,33
P508,SF7+,33
P508,NH2+,217
P508,SF2+,217
P508,NH7+,33
P508,NF2+,216
P508,SF2+,217
P508,SH2+,217
P508,NF7+,34
P508,NF2+,217
P508,SF7+,33
P508,SF2+,217
P508,NH7+,34
P508,NF7+,33
P508,NF7+,34
P508,NF7+,33
P508,NF2+,216
P508,SH2+,217
P508,NF7+,34
P508,SF7+,33
P508,NF7+,33
P508,SH2+,216
P508,NH2+,217
P508,SF2+,217
P508,NF2+,217
P508,SF7+,34
P508,SH7+,34
P508,SF7+,33
P508,SF2+,216
P508,NH7+,33
P508,NH7+,33
P508,NH2+,216
P508,NF2+,217
P508,SH2+,217
P508,SH7+,33
P508,SH7+,34
P508,NF2+,217
P508,SH2+,216
P508,NH2+,216
P508,SF2+,216
P508,SH7+,33
P508,NF7+,33
P508,NH2+,217
P508,NH7+,33
P508,NF2+,217
P508,NF2+,217
P508,SH2+,217
P508,NF2+,217
P508,NF2+,216
P508,SF2+,217
P508,NH2+,217
P508,SF7+,33
P508,SF7+,34
P508,NF2+,217
P508,NH2+,216
P508,SH7+,33
P508,NH7+,34
P508,SH2+,216
P508,SF2+,217
P508,NF7+,33
P508,NF2+,217
P508,NH2+,217
P508,SH7+,33
P508,SF2+,217
P508,NF2+,217
P508,NH7+,33
P508,NF7+,34
P508,SH7+,33
P508,NH2+,217
P508,NF2+,216
P508,NH7+,34
P508,SF2+,217
P508,SF2+,217
P508,SF7+,33
P508,NH2+,216
P508,SH2+,217
P508,NF7+,34
P508,SF7+,33
P508,NF2+,216
P508,SH2+,217
P508,SH7+,33
P508,NF2+,217
P508,NF7+,33
P508,NH7+,34
P508,SH7+,33
P508,NF2+,217
P508,NH7+,34
P508,NF7+,34
P508,SF7+,33
P508,NF2+,217
P508,NH7+,33
P508,SH2+,217
P508,SF2+,216
P508,NH7+,33
P508,SH7+,34
P508,NF2+,217
P508,SH2+,216
P508,SH2+,216
P508,NF7+,33
P508,NH7+,34
P508,SF7+,33
P508,NH2+,216
P508,SF2+,216
P508,NH2+,217
P508,SF7+,34
P508,SF7+,34
P508,SH7+,33
P508,NH2+,217
P508,NF2+,216
P508,NF7+,33
P508,NH7+,33
P508,SH2+,217
P508,SF2+,217
P508,NH2+,216
P508,NH2+,216
P508,NF2+,216
P508,NF7+,34
P508,NF7+,33
P508,SH7+,33
P508,SF7+,34
P508,SF7+,33
P508,SF2+,216
P508,SH7+,34
P508,SH2+,217
P508,SH2+,216
P508,SF2+,217
P508,SH7+,33
P508,NF7+,34
P508,SF7+,34
P508,SH2+,217
P508,NH2+,217
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SF2+,217
P508,NF7+,34
P508,SH7+,33
P508,SH7+,33
P508,SH2+,217
P508,NH2+,217
P508,NH7+,34
P508,NF7+,34
P508,NH7+,33
P508,SH2+,216
P508,NF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NH7+,33
P508,NH2+,217
P508,NH7+,33
P508,SF2+,216
P508,SF7+,33
P508,SH7+,33
P508,SF7+,33
P508,NF7+,34
P508,SF2+,217
P508,SF7+,33
P508,SF2+,217
P508,SH2+,216
P508,NF2+,217
P508,SH2+,217
P508,SF2+,217
P508,SF2+,217
P508,NH2+,216
P508,NF7+,33
P508,SF2+,216
P508,NF2+,216
P508,NF7+,33
P508,NF2+,216
P508,SH2+,216
P508,SH2+,216
P508,NH7+,33
P508,NH7+,33
P508,SH2+,217
P508,SH7+,33
P508,NH7+,34
P508,SF7+,33
P508,SH2+,216
P508,NF2+,217
P508,NH7+,33
P508,NF2+,217
P508,SH7+,33
P508,NF2+,217
P508,SH7+,34
P508,NF2+,217
P508,SF7+,33
P508,NH2+,217
P508,NF2+,217
P508,NF7+,33
P508,SH7+,33
P508,NH2+,217
P508,NF2+,217
P508,NH7+,33
P508,NH2+,216
P508,SF2+,216
P508,NF7+,33
P508,SH2+,217
P508,SF2+,216
P508,NF2+,216
P508,NH7+,33
P508,SH2+,216
P508,NF7+,34
P508,NH2+,217
P508,SF2+,217
P508,NH7+,33
P508,SF2+,216
P508,SH2+,217
P508,SH2+,217
P508,NH7+,33
P508,NH2+,216
P508,SF2+,216
P508,SF2+,217
P508,NH2+,217
P508,NF2+,216
P508,SH7+,33
P508,SH2+,216
P508,SF2+,217
P508,SH2+,216
P508,SF7+,33
P508,NH7+,34
P508,NH2+,217
P508,SH2+,216
P508,SF2+,217
P508,NH2+,216
P508,NF7+,33
P508,SH7+,33
P508,SF7+,34
P508,SF7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF7+,34
P508,SH7+,33
P508,NH7+,33
P508,NF2+,216
P508,SH7+,34
P508,NF2+,217
P508,SF7+,34
P508,SH2+,217
P508,SF7+,34
P508,SH2+,216
P508,SF2+,217
P508,SF2+,217
P508,NH2+,216
P508,SF2+,216
P508,NH7+,34
P508,NH2+,217
P508,SF7+,34
P508,NH7+,33
P508,SH7+,33
P508,NH7+,33
P508,NF2+,217
P508,SH7+,33
P508,NH7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SH7+,33
P508,SH2+,216
P508,SF2+,217
P508,SH7+,33
P508,SF2+,217
P508,NH2+,217
P508,NH7+,33
P508,NH2+,216
P508,NH2+,217
P508,SH7+,33
P508,SF7+,34
P508,SH7+,34
P508,SH7+,33
P508,NF2+,217
P508,NH7+,33
P508,NF2+,217
P508,NF2+,217
P508,NF2+,216
P508,SF2+,217
P508,SH7+,34
P508,NF2+,217
P508,NH2+,217
P508,NH7+,34
P508,NH7+,33
P508,NF7+,34
P508,SH7+,33
P508,NH7+,33
P508,NH2+,216
P508,SF2+,216
P508,NH2+,216
P508,SH7+,34
P508,SH2+,217
P508,SH7+,33
P508,SH7+,33
P508,NH2+,216
P508,SH7+,34
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,NF7+,33
P508,SF7+,33
P508,SH2+,217
P508,NF7+,33
P508,NF7+,33
P508,NH7+,34
P508,NF7+,33
P509,NH7+,34
P509,NF7+,34
P509,SH7+,33
P509,NF7+,33
P509,NH7+,33
P509,NH7+,34
P509,NH7+,33
P509,SF7+,34
P509,NH7+,33
P509,NH7+,34
P509,NH7+,33
P509,NH7+,33
P509,NF7+,33
P509,NH7+,34
P509,NF7+,33
P509,SF7+,33
P509,NH7+,34
P509,NF7+,33
P509,NH7+,33
P509,SH7+,33
P509,NH7+,34
P509,NH7+,33
P509,NF7+,33
P509,NH7+,33
P509,NH7+,33
P509,NH7+,33
P509,SF7+,33
P509,NF7+,33
P509,NF7+,34
P509,SH7+,34
P509,NF7+,33
P509,NH7+,33
P509,NH7+,33
P509,NH7+,33
P509,NF7+,34
P509,NF7+,33
P509,NH7+,33
P509,NF7+,33
P509,NH7+,33
P509,SF7+,33
P509,NF7+,34
P509,NF7+,34
P509,NF7+,33
P509,SF7+,33
P509,NF7+,33
P509,NF7+,33
P509,NF7+,33
P509,NH7+,34
P509,NF7+,34
P509,SH7+,33
P509,NF7+,33
P509,NF7+,33
P509,NH7+,33
P509,SH7+,33
P509,SH7+,33
P509,SH7+,33
P509,NF7+,33
P509,SH7+,33
P509,NH7+,33
P509,SH7+,33
P509,NH7+,33
P509,NH7+,33
P509,SF7+,33
P509,NF7+,33
P509,NF7+,34
P509,NH7+,34
P509,SH7+,34
P509,NF7+,34
P509,SH7+,33
P509,NH7+,34
P509,NF7+,34
P509,NF7+,33
P509,SF7+,33
P509,NF7+,33
P509,NF7+,33
P509,SH7+,33
P509,SF7+,33
P509,NH7+,33
P509,NF7+,33
P509,NF7+,33
P509,NF7+,33
P509,SH7+,33
P509,SF7+,33
P509,NF7+,33
P509,NF7+,34
P509,NF7+,33
P509,NH7+,33
P509,NH7+,33
P509,NF7+,33
P509,NF7+,33
P509,NF7+,33
P509,NH7+,33
P509,NH7+,33
P509,SF7+,34
P509,NH7+,34
P509,NH7+,34
P509,NF7+,33
P509,NF7+,33
P509,NF7+,33
P509,NH7+,33
P509,NF7+,34
P509,NF7+,33
P509,NF7+,34
P509,SF7+,33
P509,NH7+,33
P509,NH7+,33
P509,SH7+,34
P509,NH7+,34
P509,NH7+,34
P509,NF7+,33
P509,NH7+,33
P509,SF7+,33
P509,NH7+,33
P509,SF7+,34
P509,SF7+,34
P509,NF7+,33
P509,SF7+,34
P509,NH7+,33
P509,NH7+,33
P509,NF7+,33
P509,SF7+,34
P509,NF7+,33
P509,NF7+,33
P509,SH7+,33
P509,NF7+,33
P509,NF7+,33
P509,SH7+,33
P509,NH7+,34
P509,NF7+,34
P509,NF7+,34
P509,NF7+,33
P509,SH7+,34
P509,SH7+,34
